position,doc,lang,form,lemma,anchor
12929,casanatensis,,a,,w38220
12930,casanatensis,,nominibus,,w38223
12931,casanatensis,,primæ,,w38226
12932,casanatensis,,ul¯uel,,w38229
12933,casanatensis,,secundæ,,w38232
12934,casanatensis,,decl¯clinationis,,w38235
12935,casanatensis,,mutata,,w38238
12936,casanatensis,,extrema,,w38241
12937,casanatensis,,syll¯yllaba,,w38244
12938,casanatensis,,nominatiui,,w38247
12939,casanatensis,,singularis,,w38250
12940,casanatensis,,ul¯uel,,w38253
12941,casanatensis,,pluralis,,w38256
12942,casanatensis,,et,,w38259
12943,casanatensis,,adsu2umpta,,w38262
12944,casanatensis,,sis,,w38265
12945,casanatensis,,efficiuntur,,w38268
12946,casanatensis,,ut,,w38271
12947,casanatensis,,hispania,,w38274
12948,casanatensis,,hispaniensis,,w38277
12949,casanatensis,,castru2um,,w38280
12950,casanatensis,,castrensis,,w38283
12951,casanatensis,,athenæ,,w38286
12952,casanatensis,,atheniensis,,w38289
12953,casanatensis,,euphoniæ,,w38292
12954,casanatensis,,causa,,w38295
12955,casanatensis,,i,,w38298
12956,casanatensis,,ante,,w38301
12957,casanatensis,,penultimu2um,,w38304
12958,casanatensis,,assumit,,w38307
12959,casanatensis,,si,,w38310
12960,casanatensis,,sint,,w38313
12961,casanatensis,,a,,w38316
12962,casanatensis,,tertia,,w38319
12963,casanatensis,,declinatione,,w38322
12964,casanatensis,,abiectu2um,,w38325
12965,casanatensis,,s,,w38328
12966,casanatensis,,ultimu2um,,w38331
12967,casanatensis,,genitiui,,w38334
12968,casanatensis,,addita,,w38337
12969,casanatensis,,ensis,,w38340
12970,casanatensis,,fiunt,,w38343
12971,casanatensis,,carthago,,w38346
12972,casanatensis,,carthaginis,,w38349
12973,casanatensis,,carthaginiensis,,w38352
12974,casanatensis,,quæ,,w38355
12975,casanatensis,,hab¯abent,,w38358
12976,casanatensis,,duas,,w38361
12977,casanatensis,,c¯consonantes,,w38364
12978,casanatensis,,ante,,w38367
12979,casanatensis,,is,,w38370
12980,casanatensis,,ul¯uel,,w38373
12981,casanatensis,,a,,w38376
12982,casanatensis,,nominatiuo,,w38379
12983,casanatensis,,fiunt,,w38382
12984,casanatensis,,abiecta,,w38385
12985,casanatensis,,extrema,,w38388
12986,casanatensis,,littera,,w38391
12987,casanatensis,,et,,w38394
12988,casanatensis,,addita,,w38397
12989,casanatensis,,bris,,w38400
12990,casanatensis,,salus,,w38403
12991,casanatensis,,salubris,,w38406
12992,casanatensis,,ul¯uel,,w38409
12993,casanatensis,,a,,w38410
12994,casanatensis,,genetiuo,,w38412
12995,casanatensis,,mutata,,w38415
12996,casanatensis,,extrema,,w38418
12997,casanatensis,,eius,,w38421
12998,casanatensis,,parte,,w38424
12999,casanatensis,,in,,w38427
13000,casanatensis,,e,,w38430
13001,casanatensis,,et,,w38433
13002,casanatensis,,adsu2umpta,,w38436
13003,casanatensis,,stis,,w38439
13004,casanatensis,,ul¯uel,,w38442
13005,casanatensis,,stris,,w38445
13006,casanatensis,,ager,,w38448
13007,casanatensis,,agri,,w38451
13008,casanatensis,,agrestis,,w38454
13009,casanatensis,,terra,,w38457
13010,casanatensis,,terre,,w38460
13011,casanatensis,,terrestris,,w38463
13012,casanatensis,,in,,w38466
13013,casanatensis,,tis,,w38469
13014,casanatensis,,denominatiua,,w38472
13015,casanatensis,,antiqua,,w38475
13016,casanatensis,,inueniuntur,,w38478
13017,casanatensis,,penultima,,w38481
13018,casanatensis,,longa,,w38484
13019,casanatensis,,natura,,w38487
13020,casanatensis,,ul¯uel,,w38490
13021,casanatensis,,positione,,w38493
13022,casanatensis,,ut,,w38496
13023,casanatensis,,"sa2amnitisThere is a macron over the ""i"" of ""sannītis"" to mark the vowel's long quantity.",,w38499
13024,casanatensis,,ŋpro,,w38502
13025,casanatensis,,samnis,,w38505
13026,casanatensis,,laurentis,,w38508
13027,casanatensis,,ŋpro,,w38511
13028,casanatensis,,laurens,,w38514
13029,casanatensis,,tiburtis,,w38517
13030,casanatensis,,ŋpro,,w38520
13031,casanatensis,,tiburs,,w38523
13032,casanatensis,,"quiritisThere is a macron over the second ""i"" of ""quirītis"" to mark the vowel's long quantity.",,w38526
13033,casanatensis,,ŋpro,,w38529
13034,casanatensis,,quiris,,w38532
13035,casanatensis,,"ceritisThere is a macron over the first ""i"" of ""cerītis"" to mark the vowel's long quantity.",,w38535
13036,casanatensis,,ul¯uel,,w38538
13037,casanatensis,,ceretis,,w38541
13038,casanatensis,,ŋpro,,w38544
13039,casanatensis,,"ceresThere is a macron over the first ""e"" of ""cēres"" to mark the vowel's long quantity.",,w38547
13040,casanatensis,,quoru2um,,w38550
13041,casanatensis,,nominatiui,,w38554
13042,casanatensis,,nunc,,w38556
13043,casanatensis,,in,,w38559
13044,casanatensis,,usu,,w38562
13045,casanatensis,,n¯non,,w38565
13046,casanatensis,,st¯sunt,,w38568
13047,casanatensis,,inuenitur,,w38571
13048,casanatensis,,etia2am,,w38574
13049,casanatensis,,i,,w38577
13050,casanatensis,,penultimu2um,,w38580
13051,casanatensis,,cor¯orreptum,,w38583
13052,casanatensis,,ceritis,,w38587
13053,casanatensis,,in,,w38589
13054,casanatensis,,os,,w38592
13055,casanatensis,,ta2am,,w38595
13056,casanatensis,,denominatiua,,w38598
13057,casanatensis,,qua2am,,w38601
13058,casanatensis,,uerbialia,,w38604
13059,casanatensis,,pauca,,w38607
13060,casanatensis,,st¯sunt,,w38610
13061,casanatensis,,lepus,,w38613
13062,casanatensis,,lepos,,w38616
13063,casanatensis,,co2ompeto,,w38619
13064,casanatensis,,co2ompes,,w38622
13065,casanatensis,,et,,w38625
13066,casanatensis,,mutatione,,w38628
13067,casanatensis,,e,,w38631
13068,casanatensis,,in,,w38634
13069,casanatensis,,o,,w38637
13070,casanatensis,,co2ompos,,w38640
13071,casanatensis,,custodio,,w38644
13072,casanatensis,,do,,w38646
13073,casanatensis,,dos,,w38650
13074,casanatensis,,dotis,,w38652
13075,casanatensis,,in,,w38655
13076,casanatensis,,us,,w38658
13077,casanatensis,,diuersæ,,w38661
13078,casanatensis,,formæ,,w38664
13079,casanatensis,,st¯sunt,,w38667
13080,casanatensis,,ta2am,,w38670
13081,casanatensis,,denominatiuoru2um,,w38673
13082,casanatensis,,qua2am,,w38676
13083,casanatensis,,uerbialiu2um,,w38679
13084,casanatensis,,alia,,w38682
13085,casanatensis,,exeunt,,w38685
13086,casanatensis,,in,,w38688
13087,casanatensis,,i·us,,w38691
13088,casanatensis,,ut,,w38694
13089,casanatensis,,nuntius,,w38697
13090,casanatensis,,alia,,w38700
13091,casanatensis,,in,,w38703
13092,casanatensis,,u·us,,w38706
13093,casanatensis,,diuisas,,w38709
13094,casanatensis,,arduus,,w38712
13095,casanatensis,,alia,,w38715
13096,casanatensis,,in,,w38718
13097,casanatensis,,bus,,w38721
13098,casanatensis,,ŋprobus,,w38724
13099,casanatensis,,alia,,w38727
13100,casanatensis,,in,,w38730
13101,casanatensis,,cus,,w38733
13102,casanatensis,,lucus,,w38736
13103,casanatensis,,alia,,w38739
13104,casanatensis,,in,,w38742
13105,casanatensis,,quus,,w38745
13106,casanatensis,,æquus,,w38748
13107,casanatensis,,alia,,w38751
13108,casanatensis,,in,,w38754
13109,casanatensis,,dus,,w38757
13110,casanatensis,,ŋprouidus,,w38760
13111,casanatensis,,alia,,w38763
13112,casanatensis,,in,,w38766
13113,casanatensis,,lus,,w38769
13114,casanatensis,,patulus,,w38772
13115,casanatensis,,alia,,w38775
13116,casanatensis,,in,,w38778
13117,casanatensis,,rus,,w38781
13118,casanatensis,,"sonorusThere is a macron over the ""o"" of ""sonōrus"" to mark the vowel's long quantity.",,w38784
13119,casanatensis,,alia,,w38787
13120,casanatensis,,in,,w38790
13121,casanatensis,,sus,,w38793
13122,casanatensis,,cursus,,w38796
13123,casanatensis,,alia,,w38799
13124,casanatensis,,in,,w38802
13125,casanatensis,,tus,,w38805
13126,casanatensis,,togatus,,w38808
13127,casanatensis,,alia,,w38811
13128,casanatensis,,in,,w38814
13129,casanatensis,,stus,,w38817
13130,casanatensis,,uetustus,,w38820
13131,casanatensis,,in,,w38823
13132,casanatensis,,i·us,,w38826
13133,casanatensis,,desinentia,,w38829
13134,casanatensis,,a,,w38832
13135,casanatensis,,nominib;bus,,w38835
13136,casanatensis,,siue,,w38838
13137,casanatensis,,uerbis,,w38841
13138,casanatensis,,deriuata,,w38844
13139,casanatensis,,seruant,,w38847
13140,casanatensis,,c¯consonantes,,w38850
13141,casanatensis,,primitiuoru2um,,w38853
13142,casanatensis,,suoru2um,,w38856
13143,casanatensis,,ante,,w38859
13144,casanatensis,,i·us,,w38862
13145,casanatensis,,ex,,w38865
13146,casanatensis,,¢quibus,,w38868
13147,casanatensis,,incipiunt,,w38871
13148,casanatensis,,ultimæ,,w38874
13149,casanatensis,,ul¯uel,,w38877
13150,casanatensis,,penultimæ,,w38880
13151,casanatensis,,syll¯yllabe,,w38883
13152,casanatensis,,sed,,w38886
13153,casanatensis,,tu2um,,w38889
13154,casanatensis,,penultimæ,,w38892
13155,casanatensis,,cu2um,,w38895
13156,casanatensis,,et,,w38898
13157,casanatensis,,ipsa,,w38901
13158,casanatensis,,penultima,,w38904
13159,casanatensis,,in,,w38907
13160,casanatensis,,uocale2em,,w38910
13161,casanatensis,,desinit,,w38913
13162,casanatensis,,et,,w38916
13163,casanatensis,,ultima,,w38919
13164,casanatensis,,a,,w38922
13165,casanatensis,,uocali,,w38925
13166,casanatensis,,incipit,,w38928
13167,casanatensis,,ut,,w38931
13168,casanatensis,,seruus,,w38934
13169,casanatensis,,serui,,w38937
13170,casanatensis,,seruius,,w38940
13171,casanatensis,,seruilis,,w38943
13172,casanatensis,,seruilius,,w38946
13173,casanatensis,,uirgula,,w38949
13174,casanatensis,,uirgilius,,w38952
13175,casanatensis,,scio,,w38955
13176,casanatensis,,scius,,w38958
13177,casanatensis,,unde,,w38961
13178,casanatensis,,nescio,,w38964
13179,casanatensis,,nescius,,w38967
13180,casanatensis,,preter,,w38970
13181,casanatensis,,desinentia,,w38973
13182,casanatensis,,in,,w38976
13183,casanatensis,,icius,,w38979
13184,casanatensis,,si,,w38982
13185,casanatensis,,deriuantur,,w38985
13186,casanatensis,,a,,w38988
13187,casanatensis,,nominib;bus,,w38991
13188,casanatensis,,ul¯uel,,w38994
13189,casanatensis,,participiis,,w38997
13190,casanatensis,,secundæ,,w39000
13191,casanatensis,,decl¯clinationis,,w39003
13192,casanatensis,,genitiuo,,w39006
13193,casanatensis,,sin,,w39009
13194,casanatensis,,tertiæ,,w39012
13195,casanatensis,,datiuo,,w39015
13196,casanatensis,,assumunt,,w39018
13197,casanatensis,,cius,,w39021
13198,casanatensis,,i,,w39024
13199,casanatensis,,ta2am,,w39027
13200,casanatensis,,penultimu2um,,w39030
13201,casanatensis,,qua2am,,w39033
13202,casanatensis,,antepenultimu2um,,w39036
13203,casanatensis,,cor¯orreptum,,w39039
13204,casanatensis,,ut,,w39042
13205,casanatensis,,aduectus,,w39045
13206,casanatensis,,aduecti,,w39048
13207,casanatensis,,aduecticius,,w39051
13208,casanatensis,,co2ommendatus,,w39054
13209,casanatensis,,co2ommendati,,w39057
13210,casanatensis,,co2ommendaticius,,w39060
13211,casanatensis,,pater,,w39063
13212,casanatensis,,patris,,w39066
13213,casanatensis,,patri,,w39069
13214,casanatensis,,patricius,,w39072
13215,casanatensis,,quæda2am,,w39075
13216,casanatensis,,eiusdem,,w39078
13217,casanatensis,,formæ,,w39081
13218,casanatensis,,ueniunt,,w39084
13219,casanatensis,,a,,w39087
13220,casanatensis,,nominib;bus,,w39090
13221,casanatensis,,primæ,,w39093
13222,casanatensis,,declinationis,,w39096
13223,casanatensis,,habentia,,w39099
13224,casanatensis,,a,,w39102
13225,casanatensis,,ante,,w39105
13226,casanatensis,,cius,,w39108
13227,casanatensis,,gallina,,w39111
13228,casanatensis,,gallinacius,,w39114
13229,casanatensis,,chartina,,w39118
13230,casanatensis,,chartinacius,,w39121
13231,casanatensis,,similiter,,w39123
13232,casanatensis,,fiunt,,w39126
13233,casanatensis,,in,,w39129
13234,casanatensis,,u·us,,w39132
13235,casanatensis,,diuisas,,w39135
13236,casanatensis,,desinentia,,w39138
13237,casanatensis,,ta2am,,w39141
13238,casanatensis,,a,,w39144
13239,casanatensis,,nominib;bus,,w39147
13240,casanatensis,,qua2am,,w39150
13241,casanatensis,,a,,w39153
13242,casanatensis,,uerbis,,w39156
13243,casanatensis,,uenientia,,w39159
13244,casanatensis,,secundu2um,,w39162
13245,casanatensis,,regulam,,w39165
13246,casanatensis,,in,,w39168
13247,casanatensis,,i·us,,w39171
13248,casanatensis,,terminantiu2um,,w39174
13249,casanatensis,,ut,,w39177
13250,casanatensis,,annus,,w39180
13251,casanatensis,,anni,,w39183
13252,casanatensis,,annuus,,w39186
13253,casanatensis,,pater,,w39189
13254,casanatensis,,patris,,w39192
13255,casanatensis,,patri,,w39195
13256,casanatensis,,patruus,,w39198
13257,casanatensis,,þperspicio,,w39202
13258,casanatensis,,þperspicuus,,w39204
13259,casanatensis,,mutata,,w39207
13260,casanatensis,,extrema,,w39210
13261,casanatensis,,littera,,w39213
13262,casanatensis,,ul¯uel,,w39216
13263,casanatensis,,litteris,,w39219
13264,casanatensis,,in,,w39222
13265,casanatensis,,u·us,,w39225
13266,casanatensis,,menstruus,,w39228
13267,casanatensis,,ł,,casanatensis:0.1.0.21.3.5025
13268,casanatensis,,euphoniæ,,w39231
13269,casanatensis,,causa,,w39234
13270,casanatensis,,adsumpsit,,w39237
13271,casanatensis,,t,,w39240
13272,casanatensis,,et,,w39243
13273,casanatensis,,r,,w39246
13274,casanatensis,,similiter,,w39249
13275,casanatensis,,fiunt,,w39252
13276,casanatensis,,in,,w39255
13277,casanatensis,,quus,,w39258
13278,casanatensis,,desinentia,,w39261
13279,casanatensis,,ut,,w39264
13280,casanatensis,,æqųquo,,w39267
13281,casanatensis,,æquus,,w39270
13282,casanatensis,,obliquo,,w39273
13283,casanatensis,,obliquus,,w39276
13284,casanatensis,,sed,,w39279
13285,casanatensis,,magis,,w39282
13286,casanatensis,,ab,,w39285
13287,casanatensis,,his,,w39288
13288,casanatensis,,nominib;bus,,w39291
13289,casanatensis,,uerba,,w39294
13290,casanatensis,,qua2am,,w39297
13291,casanatensis,,a,,w39300
13292,casanatensis,,uerbis,,w39303
13293,casanatensis,,hæc,,w39306
13294,casanatensis,,nomina,,w39309
13295,casanatensis,,deriuantur,,w39312
13296,casanatensis,,longus,,w39315
13297,casanatensis,,longinquus,,w39318
13298,casanatensis,,euphoniæ,,w39321
13299,casanatensis,,causa,,w39324
13300,casanatensis,,adsu2umpsit,,w39327
13301,casanatensis,,n,,w39330
13302,casanatensis,,ante,,w39333
13303,casanatensis,,quus,,w39336
13304,casanatensis,,in,,w39339
13305,casanatensis,,bus,,w39342
13306,casanatensis,,ul¯uel,,w39345
13307,casanatensis,,cus,,w39348
13308,casanatensis,,uenientia,,w39351
13309,casanatensis,,a,,w39354
13310,casanatensis,,uerbis,,w39357
13311,casanatensis,,habentibus,,w39360
13312,casanatensis,,b,,w39363
13313,casanatensis,,ul¯uel,,w39366
13314,casanatensis,,c,,w39369
13315,casanatensis,,ante,,w39372
13316,casanatensis,,extrema2am,,w39375
13317,casanatensis,,uocalem,,w39378
13318,casanatensis,,ul¯uel,,w39381
13319,casanatensis,,uocales,,w39384
13320,casanatensis,,mutatione,,w39387
13321,casanatensis,,o,,w39390
13322,casanatensis,,in,,w39393
13323,casanatensis,,us,,w39396
13324,casanatensis,,fiunt,,w39399
13325,casanatensis,,etia2am,,w39402
13326,casanatensis,,si,,w39405
13327,casanatensis,,alia,,w39408
13328,casanatensis,,uocalis,,w39411
13329,casanatensis,,sit,,w39414
13330,casanatensis,,ante,,w39417
13331,casanatensis,,o,,w39420
13332,casanatensis,,ut,,w39423
13333,casanatensis,,ŋprobo,,w39426
13334,casanatensis,,ŋprobus,,w39429
13335,casanatensis,,suþperbio,,w39432
13336,casanatensis,,suþperbus,,w39435
13337,casanatensis,,parco,,w39438
13338,casanatensis,,parcus,,w39441
13339,casanatensis,,luceo,,w39444
13340,casanatensis,,lucus,,w39447
13341,casanatensis,,ł,,casanatensis:0.1.0.21.3.5171
13342,casanatensis,,pauca,,w39450
13343,casanatensis,,inueniuntur,,w39453
13344,casanatensis,,a,,w39456
13345,casanatensis,,nominib;bus,,w39459
13346,casanatensis,,ul¯uel,,w39462
13347,casanatensis,,uerbis,,w39465
13348,casanatensis,,in,,w39468
13349,casanatensis,,ucus,,w39471
13350,casanatensis,,desinentia,,w39474
13351,casanatensis,,ut,,w39477
13352,casanatensis,,sus,,w39480
13353,casanatensis,,subulcus,,w39483
13354,casanatensis,,bos,,w39486
13355,casanatensis,,bobulcus,,w39489
13356,casanatensis,,peto,,w39492
13357,casanatensis,,petulcus,,w39495
13358,casanatensis,,in,,w39498
13359,casanatensis,,dus,,w39501
13360,casanatensis,,desinentiu2um,,w39504
13361,casanatensis,,tres,,w39507
13362,casanatensis,,st¯sunt,,w39510
13363,casanatensis,,formæ,,w39513
13364,casanatensis,,una,,w39516
13365,casanatensis,,quæ,,w39519
13366,casanatensis,,seruat,,w39522
13367,casanatensis,,c¯consonante2em,,w39525
13368,casanatensis,,ex,,w39528
13369,casanatensis,,qua,,w39531
13370,casanatensis,,incipit,,w39534
13371,casanatensis,,ultima,,w39537
13372,casanatensis,,ul¯uel,,w39540
13373,casanatensis,,penultima,,w39543
13374,casanatensis,,syll¯yllaba,,w39546
13375,casanatensis,,primitiui,,w39549
13376,casanatensis,,mutata,,w39552
13377,casanatensis,,parte,,w39555
13378,casanatensis,,syllabæ,,w39558
13379,casanatensis,,ul¯uel,,w39561
13380,casanatensis,,syllabaru2um,,w39564
13381,casanatensis,,in,,w39567
13382,casanatensis,,i,,w39570
13383,casanatensis,,cor¯orreptum,,w39573
13384,casanatensis,,et,,w39576
13385,casanatensis,,adsu2umpta,,w39579
13386,casanatensis,,dus,,w39582
13387,casanatensis,,sed,,w39585
13388,casanatensis,,tunc,,w39588
13389,casanatensis,,fit,,w39591
13390,casanatensis,,in,,w39594
13391,casanatensis,,penultima,,w39597
13392,casanatensis,,si,,w39600
13393,casanatensis,,inter,,w39603
13394,casanatensis,,uocales,,w39606
13395,casanatensis,,ultimæ,,w39609
13396,casanatensis,,et,,w39612
13397,casanatensis,,penultimæ,,w39615
13398,casanatensis,,syllabæ,,w39618
13399,casanatensis,,n¯non,,w39621
13400,casanatensis,,intercedat,,w39624
13401,casanatensis,,c¯consonans,,w39627
13402,casanatensis,,herba,,w39630
13403,casanatensis,,herbidus,,w39633
13404,casanatensis,,turba,,w39636
13405,casanatensis,,turbidus,,w39639
13406,casanatensis,,tumeo,,w39642
13407,casanatensis,,tumidus,,w39645
13408,casanatensis,,ferueo,,w39648
13409,casanatensis,,feruidus,,w39651
13410,casanatensis,,excipitur,,w39654
13411,casanatensis,,unu2um,,w39657
13412,casanatensis,,alternitatis,,w39660
13413,casanatensis,,causa,,w39663
13414,casanatensis,,qua2am,,w39666
13415,casanatensis,,greci,,w39669
13416,casanatensis,grc,epallilotita,,w39672
13417,casanatensis,,uocant,,w39675
13418,casanatensis,,pando,,w39678
13419,casanatensis,,pandus,,w39681
13420,casanatensis,,non,,w39684
13421,casanatensis,,pandidus,,w39687
13422,casanatensis,,ne,,w39690
13423,casanatensis,,alterna,,w39693
13424,casanatensis,,d,,w39696
13425,casanatensis,,in,,w39699
13426,casanatensis,,utraq;que,,w39702
13427,casanatensis,,syll¯yllaba,,w39705
13428,casanatensis,,continuaretur,,w39708
13429,casanatensis,,quod,,w39711
13430,casanatensis,,in,,w39714
13431,casanatensis,,multis,,w39717
13432,casanatensis,,uitatur,,w39720
13433,casanatensis,,apud,,w39723
13434,casanatensis,,grecos,,w39726
13435,casanatensis,,ut,,w39729
13436,casanatensis,grc,charibdeos,,w39732
13437,casanatensis,,ŋpro,,w39735
13438,casanatensis,grc,charibdidos,,w39738
13439,casanatensis,,et,,w39741
13440,casanatensis,,apud,,w39744
13441,casanatensis,,nos,,w39747
13442,casanatensis,,charybdis,,w39751
13443,casanatensis,,n¯non,,w39753
13444,casanatensis,,charybdidis,,w39757
13445,casanatensis,,et,,w39759
13446,casanatensis,,a,,w39762
13447,casanatensis,,mane,,w39765
13448,casanatensis,,n¯non,,w39768
13449,casanatensis,,manunine,,w39771
13450,casanatensis,,sed,,w39774
13451,casanatensis,,matutine,,w39777
